symbol,adx_len,atr_len,ema_len,rsi_len,dmi_len,st_atr_len,st_mult,adx_trend,adx_range,bbwpct_min,rsi_oversold,rsi_overbought,sma_trend_len,mr_trail_mult,risk_pct,trail_mult,max_bars_in_trade,dead_money_pct,n_windows,mean_oos_sharpe,mean_oos_total_return,mean_oos_max_dd_pct,sum_oos_n_trades,pct_oos_positive,robustness_score
BZ_F_15m,14,10,100,5,20,14,4.0,30.0,20.0,0.05,15,85,200,1.0,1.0,3.0,10,0.25,8,-0.42744574368001487,-0.0010321566512611299,-0.7394230902297172,7,0.375,-0.453374675918198
BZ_F_15m,14,14,50,3,14,10,4.0,20.0,20.0,0.2,5,85,200,1.0,0.5,3.0,10,1.0,8,-0.5439303209590061,-0.0007747776349290234,-0.5496707910629681,14,0.25,-0.3846168184430885
BZ_F_15m,14,10,100,3,20,10,2.0,20.0,15.0,0.1,15,95,200,1.5,2.0,2.0,30,1.0,8,-0.4118923923179477,-0.006752317663120516,-2.383728726451954,10,0.25,-0.2912519037271707
BZ_F_15m,20,10,100,5,10,14,2.0,20.0,20.0,0.1,5,90,200,1.5,0.5,3.0,30,0.5,8,0.4296604552192438,0.006216909672717907,-1.008248724687198,14,0.625,0.7595395537330656
BZ_F_15m,10,10,200,5,20,20,3.0,25.0,15.0,0.1,5,90,100,2.0,0.5,2.0,20,0.5,8,-0.30281644643056826,-0.001216530230491435,-0.6679981237031614,12,0.25,-0.21412356272586774
BZ_F_15m,20,14,100,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,8,-0.14647673966503472,0.00024112788924639944,-1.424157539837703,11,0.5,-0.2071493918064852
BZ_F_15m,20,20,50,5,14,14,3.0,20.0,18.0,0.2,10,90,100,2.0,1.0,3.0,20,0.5,8,-0.3532377747580613,3.131124200544933e-05,-1.6922919696534904,19,0.5,-0.49955365180534284
CADJPY_X_15m,20,10,200,2,14,14,3.0,20.0,15.0,0.2,15,95,100,2.0,2.0,2.0,10,1.0,8,-1.2922417318758395,-0.03244786915323252,-3.3089118237705883,7,0.0,-0.0
CADJPY_X_15m,14,14,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,8,-1.5811011854472579,-0.08303390751942434,-8.543691119321414,13,0.0,-0.0
CADJPY_X_15m,10,20,50,3,10,14,4.0,25.0,18.0,0.2,5,85,200,1.5,1.0,1.5,20,0.25,8,-1.51901949781343,-0.02842342603744162,-3.1288191371224223,12,0.0,-0.0
CADJPY_X_15m,20,20,50,3,14,10,2.0,20.0,15.0,0.05,15,85,200,1.5,1.0,3.0,20,0.25,8,-1.093554232439734,-0.011187569339545324,-1.3630630187196007,10,0.125,-0.386629806676693
CADJPY_X_15m,10,10,50,5,20,20,2.0,30.0,20.0,0.1,5,85,100,1.5,2.0,3.0,30,0.25,8,-0.7263392928577117,-0.016578900978057323,-2.3240431794558996,8,0.125,-0.2567997197109648
CADJPY_X_15m,20,20,200,3,14,10,3.0,25.0,15.0,0.2,10,85,200,1.5,1.0,2.0,30,1.0,8,-0.8238939170260842,-0.010507124623462686,-1.612183201974939,8,0.125,-0.29129048785374545
CADJPY_X_15m,10,20,100,3,10,20,2.0,25.0,20.0,0.1,15,85,200,1.5,2.0,3.0,10,0.5,8,-1.617810868166489,-0.032295021905588556,-3.3235225389780045,12,0.0,-0.0
CADJPY_X_15m,20,20,50,5,14,20,4.0,25.0,15.0,0.2,10,95,200,1.5,0.5,2.0,10,0.5,8,-1.4797534700401553,-0.011650396782559575,-1.196581473930395,13,0.0,-0.0
